0,1
0.21087645,0.2345096
0.22715504,0.23190627
0.23048691,0.22434463
0.2151008,0.24049875
0.2293323,0.24408962
0.23637109,0.24957354
0.23812456,0.23728037
0.21208037,0.22938043
0.19918407,0.20820032
0.19876629,0.207944
0.22050351,0.22799963
0.23803164,0.24662918
0.2441067,0.24584964
0.27546847,0.27078372
0.23870257,0.2515042
0.23671055,0.24723582
0.2669055,0.269279
0.26604918,0.28263515
0.27395555,0.27994728
0.25973642,0.27841985
0.28965962,0.29933935
0.2637211,0.27516973
0.2597093,0.2740512
0.18190835,0.17637679
0.18136793,0.18662794
0.20012148,0.19811496
0.2691397,0.27261892
0.25658795,0.27306747
0.28313592,0.29483154
0.27280372,0.278272
0.2555759,0.283777
0.28704455,0.30237246
0.18007886,0.19983807
0.199493,0.2012512
0.21233632,0.21266818
0.27131695,0.26113486
0.27630618,0.2630641
0.2693747,0.26534876
0.16489562,0.15136787
0.1908374,0.1737606
0.1443325,0.15182263
0.17153023,0.16676888
0.26969004,0.24926801
0.27662626,0.25783372
0.26525706,0.25993174
0.27313256,0.26614195
0.21906757,0.23574896
0.22744516,0.24104428
0.25282153,0.2496869
0.25986612,0.25495493
0.21021649,0.21751702
0.23815092,0.21674643
0.21897386,0.18472408
0.21614504,0.18831667
0.2546777,0.24593002
0.25742567,0.25276515
0.27060264,0.26555362
0.2660846,0.2714141
0.20923197,0.21171786
0.20729575,0.23963429
0.22714026,0.24251115
0.22190487,0.25081098
0.2251848,0.2634607
0.25481153,0.27356756
0.23306832,0.24965927
0.22765814,0.25219595
0.15508045,0.17833127
0.18578976,0.17409232
0.24686645,0.2700521
0.24277428,0.25497162
0.24272382,0.26032192
0.18210183,0.20598882
0.25624028,0.2696832
0.25195298,0.28878057
0.21671239,0.20177379
0.24522337,0.23618579
0.23485641,0.22250752
0.24875136,0.24796152
0.22368458,0.22223571
0.23970693,0.2553737
0.2593585,0.26144332
0.2556194,0.25258046
0.23469472,0.22573069
0.22305606,0.21729825
0.22334695,0.22677451
0.25889313,0.28463927
0.2716994,0.2866356
0.25075078,0.27603164
0.24034326,0.26493812
0.2896939,0.29258394
0.21284103,0.24996
0.23554295,0.25550532
0.21963586,0.24780355
0.18359722,0.23733315
0.23134716,0.2702495
0.24603596,0.2627259
0.21593842,0.24165401
0.25777245,0.25909358
0.21205075,0.22425045
0.2103289,0.21666534
0.22303066,0.21876235
0.26142344,0.2506702
0.23124245,0.23944102
0.17835212,0.19670829
0.20681795,0.20573778
0.19716147,0.19871086
0.25455552,0.23358208
0.1834647,0.1674612
0.16790771,0.15286215
0.18009314,0.1627297
0.18197387,0.17231447
0.18936023,0.17621356
0.19411984,0.19369689
0.19066063,0.18205734
0.2470039,0.2383266
0.2573171,0.27214772
0.25719807,0.26899153
0.24245079,0.3004626
0.19382897,0.23717394
0.23643258,0.28070903
0.17789668,0.22613782
0.1862724,0.22163051
0.16589333,0.19506632
0.27190423,0.28813303
0.26776138,0.26938978
0.24952708,0.2671135
0.26612025,0.25557792
0.2578366,0.27509326
0.25673792,0.25694874
0.24000864,0.2539454
0.25666875,0.24814814
0.2716081,0.26904374
0.27241644,0.2509615
0.25280946,0.25551668
0.26867378,0.24341485
0.26418296,0.2733863
0.26111874,0.25574818
0.24178192,0.25334597
0.25815934,0.24887967
0.26470104,0.27875423
0.2638986,0.26481658
0.24635679,0.2618321
0.26213947,0.25051808
0.2589755,0.26389676
0.2579865,0.2519154
0.24236958,0.24482523
0.26065567,0.23702642
0.2627422,0.28589317
0.2512787,0.2701978
0.23911506,0.26950648
0.26703185,0.26484302
0.23154576,0.24823089
0.22704774,0.24651021
0.2291823,0.24247965
0.22004029,0.23522872
0.225142,0.2473711
0.21882078,0.24402848
0.23918381,0.2649424
0.20228815,0.2392117
0.2037741,0.2500984
0.18769991,0.20025879
0.19203815,0.22797185
0.114019945,0.09331228
0.2702011,0.25626394
0.24381879,0.24943696
0.28036153,0.27926472
0.2600623,0.2754153
0.27905568,0.27009875
0.24887347,0.26139724
0.27722028,0.27711397
0.24919352,0.26964313
0.27397338,0.2710436
0.27381122,0.26525205
0.2767967,0.27814388
0.27977565,0.291
0.27500078,0.28254533
0.27888206,0.28886244
0.2813151,0.28136325
0.28463334,0.2762626
0.28282183,0.28463486
0.2773448,0.29121438
0.27697596,0.28352365
0.27926868,0.29331237
0.2582987,0.25026625
0.25462168,0.25688195
0.26705787,0.27863812
0.26707634,0.27467
0.2618057,0.262981
0.256112,0.26632974
0.2597075,0.26286957
0.25147265,0.26549935
0.25400388,0.2501276
0.2350275,0.23815614
0.23901609,0.24201652
0.253617,0.2335845
0.23883545,0.22754994
0.23996727,0.22820468
0.28006998,0.272797
0.29329905,0.2930779
0.27403194,0.25882143
0.2851385,0.27739975
0.26782802,0.24925825
0.247237,0.23817933
0.24934606,0.2479399
0.25736725,0.24951553
0.25180212,0.22655085
0.25175798,0.24748932
0.25536308,0.24865752
0.2539231,0.23596224
0.23807082,0.2333346
0.2490227,0.23988447
0.2096034,0.22902115
0.22394314,0.24668398
0.23561616,0.2566664
0.21624787,0.22651117
0.23554838,0.24647728
0.24873695,0.2515228
0.23757088,0.24095848
0.25906712,0.25138706
0.23359147,0.24719384
0.24537987,0.24272674
0.26476294,0.25309
0.24113657,0.2475653
0.26796755,0.26405436
0.29353106,0.2638857
0.27991349,0.27220535
0.26773354,0.2685604
0.29144466,0.27049533
0.28091323,0.27430004
0.25752932,0.280048
0.29448918,0.2887031
0.26989996,0.29085058
0.25111005,0.2492221
0.2590961,0.2598819
0.25974742,0.25280133
0.22820517,0.2249955
0.22597925,0.23516367
0.2307342,0.22664392
0.2777161,0.2831952
0.29223886,0.3030601
0.2925464,0.31240618
0.30433574,0.32925272
0.2989609,0.3170444
0.3104781,0.33238268
0.25519377,0.24973175
0.21797006,0.2080964
0.20328932,0.21358892
0.21832311,0.2282224
0.23806351,0.24194282
0.2643343,0.28693587
0.32080624,0.31372228
0.30346915,0.3084051
0.32081187,0.3140863
0.2943616,0.30144233
0.309855,0.31257176
0.28174216,0.29577163
0.22816586,0.25219387
0.22777909,0.25193116
0.20951009,0.21541777
0.190113,0.21443442
0.1892391,0.23543343
0.18387319,0.22521925
0.17202881,0.21912557
0.18001577,0.19893937
0.18306269,0.18919024
0.15397756,0.18107603
0.2767184,0.2771013
0.25167352,0.25568724
0.18915136,0.1791924
0.2001934,0.19277254
0.20284943,0.19920726
0.28795403,0.2896277
0.19055688,0.20328537
0.2716675,0.28985995
0.29857153,0.29776585
0.28537044,0.27643284
0.28663635,0.2791724
0.29185688,0.28866732
0.28613108,0.2797991
0.28255197,0.27602234
0.28233373,0.27230158
0.29376552,0.28878462
0.2541481,0.23522958
0.2498208,0.2487817
0.24844345,0.23875771
0.24786007,0.26100814
0.29793262,0.2896499
0.3090821,0.3083527
0.28158742,0.27756652
0.28728396,0.30367976
0.29623196,0.28607172
0.30873823,0.3091126
0.29541883,0.29845822
0.29667023,0.31821916
0.21080583,0.22424349
0.19806701,0.22348401
0.19687086,0.22604701
0.23223324,0.23938939
0.26972657,0.263062
0.19293697,0.22259034
0.26211333,0.26323634
0.24190512,0.26085633
0.23740673,0.27766854
0.20488794,0.20210566
0.19899336,0.21125871
0.2002924,0.22610952
0.2029126,0.21928932
0.18716583,0.17554943
0.16640088,0.16791743
0.20012027,0.1980484
0.16844758,0.18220109
0.21447222,0.2226175
0.197961,0.19944806
0.19355425,0.20518632
0.19353397,0.17819838
0.20008974,0.18758327
0.2128787,0.22742747
0.18971443,0.17445992
0.20562741,0.20096424
0.18324125,0.16260841
0.20730542,0.21623522
0.22229148,0.23237935
0.19146705,0.2059543
0.16925065,0.19517067
0.17805523,0.2085723
0.2372202,0.24344946
0.22321047,0.23102854
0.22852999,0.2232208
0.23352563,0.21288693
0.22120243,0.23094597
0.21043439,0.22515513
0.15421201,0.17782465
0.18019086,0.18858038
0.22182916,0.22036448
0.12048535,0.11731389
0.11365987,0.09875964
0.25681096,0.26466715
0.23736984,0.24263781
0.2666971,0.25784445
0.29044452,0.29807168
0.2791953,0.27745366
0.254574,0.2708705
0.24747628,0.2788868
0.24015163,0.2479033
0.24176525,0.24990132
0.24408281,0.24116176
0.2469824,0.25136182
0.18251492,0.21214794
0.17989902,0.21830972
0.18213503,0.19484337
0.1752495,0.19571432
0.18767333,0.18103784
0.18357317,0.17917344
0.2942751,0.2930528
0.28547662,0.29466233
0.24873555,0.26217958
0.23417762,0.25156152
0.24961935,0.25650203
0.2055191,0.20368679
0.19443566,0.19403297
0.24843343,0.26081958
0.25128806,0.27266142
0.23040469,0.23835835
0.23657882,0.24858402
0.15605359,0.1643168
0.15889648,0.17350665
0.15791334,0.1531051
0.15876642,0.15861195
0.22360516,0.24040207
0.24024448,0.26057374
0.168581,0.18534012
0.16645256,0.16541678
0.16827425,0.21220063
0.12720686,0.12996444
0.1423519,0.15318725
0.1908537,0.19643737
0.25792414,0.24362165
0.20042115,0.20853153
0.18809542,0.19460171
0.22657774,0.23784393
0.19990222,0.20607777
0.28753614,0.29210868
0.28406626,0.29978824
0.20238905,0.20856722
0.19800095,0.21067107
0.2976415,0.31857392
0.23684673,0.23107782
0.24924332,0.26493013
0.23109737,0.23878653
0.29928875,0.31455207
0.27928153,0.29845238
0.3038963,0.31819066
0.2616687,0.27425432
0.2484516,0.2611636
0.27452686,0.28374904
0.23516315,0.24363752
0.2424517,0.25267333
0.2491378,0.2682546
0.26179555,0.27268618
0.2780295,0.28857848
0.29838187,0.29655156
0.2735125,0.28369
0.28400904,0.28863513
0.30310032,0.2914281
0.27676213,0.28421748
0.2614335,0.25913715
0.28225967,0.26673996
0.2758577,0.2835885
0.29968974,0.2864815
0.2842407,0.29051498
0.30619085,0.29953125
0.28078485,0.28864568
0.2936669,0.2999844
0.31253365,0.30422994
0.28824222,0.29576594
0.18610996,0.20839569
0.2322323,0.220819
0.21794431,0.20854272
0.2052894,0.23731183
0.2437068,0.24551976
0.23225498,0.2335475
0.24031211,0.23635557
0.23280512,0.25706238
0.2827551,0.29189646
0.27273583,0.28246608
0.27059075,0.28087527
0.26838988,0.2657865
0.19386698,0.18734959
0.20363753,0.2048713
0.26111862,0.26996914
0.2669556,0.28780702
0.22715777,0.23157889
0.22582366,0.234255
0.2271845,0.23453799
0.2619256,0.24656714
0.24669845,0.23889163
0.19723634,0.19599403
0.18590234,0.19365458
0.20338759,0.20608148
0.24123079,0.24815291
0.21981356,0.22467336
0.23273161,0.24355578
0.23128858,0.22976816
0.20269464,0.20516954
0.21797155,0.23104583
0.21278968,0.22983357
0.22890778,0.2512825
0.22879788,0.22987835
0.23633367,0.23685782
0.22975346,0.22520286
0.22700986,0.23487242
0.18781854,0.20458095
0.26851407,0.2831662
0.22983357,0.24421783
0.2392342,0.24461274
0.25898,0.27193487
0.27412862,0.27781147
0.20229629,0.20178856
0.30578983,0.30574203
0.30728918,0.3125675
0.19975463,0.21428572
0.16631556,0.20230056
0.23394062,0.23817477
0.20912969,0.22139984
0.24084091,0.25816602
0.23171586,0.2316639
0.22785288,0.23228537
0.302774,0.32122397
0.31431767,0.32327002
0.27177757,0.29523665
0.27972245,0.29862285
0.26598448,0.30631363
0.22084397,0.23822983
0.23318112,0.238482
0.23577482,0.2368274
0.21323824,0.22328624
0.21289787,0.220163
0.20756023,0.20810255
0.21057147,0.22666156
0.17505355,0.18992448
0.2619454,0.2737356
0.26271474,0.28306147
0.22964092,0.21629368
0.2285409,0.24491133
0.21099505,0.21232352
0.23315194,0.25656313
0.22610277,0.23749456
0.22490735,0.26151845
0.18011555,0.1732881
0.17124854,0.19521415
0.19319685,0.16702025
0.18349375,0.19004698
0.20731702,0.18555889
0.17436954,0.19749776
0.20525882,0.22531222
0.22138815,0.23734534
0.21961801,0.23718826
0.13355525,0.12849045
0.1714822,0.17812338
0.24923651,0.26094696
0.27516577,0.27526623
0.25553983,0.2591901
0.25916886,0.2643696
0.19225864,0.21297957
0.1782787,0.1842658
0.24854726,0.25806975
0.24353409,0.2373653
0.2766693,0.28905427
0.2656319,0.268762
0.19703293,0.1881476
0.23985676,0.22338444
0.2482687,0.2575396
0.28255057,0.2778966
0.29635963,0.27417135
0.28229958,0.27410537
0.20529893,0.24729332
0.2178433,0.254118
0.20528722,0.22081465
0.2535443,0.25311956
0.18360661,0.21216145
0.16160834,0.19980623
0.16158739,0.19267729
0.20732567,0.23264597
0.17360507,0.17231365
0.20253308,0.21544819
0.20741077,0.210855
0.2149807,0.21737328
0.21942474,0.21862637
0.30202788,0.30771106
0.20897722,0.21561423
0.2304312,0.24704273
0.22985771,0.2393292
0.20174001,0.2211632
0.21372287,0.22659406
0.24018082,0.23135379
0.22426826,0.22869928
0.23837724,0.24279886
0.22947374,0.24342258
0.23421109,0.22475938
0.21951096,0.21893239
0.23715994,0.24255604
0.22833553,0.24129139
0.24667582,0.2711279
0.24162799,0.27347332
0.28194025,0.307166
0.2665899,0.3035571
0.23909774,0.257597
0.27025595,0.26734704
0.26831153,0.28945178
0.12897716,0.15004194
0.13982852,0.1546961
0.13794218,0.16560566
0.16473293,0.1676941
0.17789192,0.18010499
0.1734491,0.1792633
0.18689583,0.1767635
0.19794825,0.18909232
0.19190916,0.17490542
0.16091388,0.1972211
0.23272635,0.24558643
0.244279,0.29258236
0.22052187,0.25180554
0.20597325,0.23269153
0.19445767,0.24247058
0.29628658,0.2939732
0.27398515,0.2714426
0.18185624,0.14916502
0.16309969,0.162213
0.22996898,0.22779703
0.27393365,0.27600378
0.2728837,0.2770183
0.28539923,0.2848775
0.22102594,0.23008202
0.24758872,0.24792391
0.20102586,0.19231269
0.21146196,0.19934045
0.2436881,0.24969706
0.23490518,0.23569709
0.24844663,0.2448254
0.23692459,0.24140659
0.26223657,0.25991642
0.25275135,0.25296953
0.27257454,0.2700494
0.26374865,0.26562953
0.2829339,0.27745908
0.20034671,0.2150904
0.19504458,0.21905866
0.21960646,0.21115738
0.21983004,0.21615326
0.21813081,0.21978287
0.21181677,0.21938919
0.28556016,0.27805242
0.27360874,0.271979
0.277448,0.26413774
0.2852617,0.28128576
0.26736373,0.27093315
0.2804449,0.27232122
0.2933693,0.28515458
0.27920544,0.27875894
0.28558847,0.27283412
0.20538813,0.1970232
0.20583381,0.20321219
0.2054106,0.21082959
0.2071051,0.22278522
0.26558816,0.25751194
0.26325712,0.26422796
0.23395538,0.24006829
0.22831568,0.23533386
0.22858039,0.23573191
0.22968054,0.253048
0.23033379,0.24823433
0.22628051,0.24392769
0.2299558,0.22208004
0.1953249,0.22891255
0.21146375,0.21541443
0.2164471,0.24814208
0.19018334,0.19984785
0.1648172,0.18525937
0.18069604,0.2320792
0.19054082,0.19724235
0.2708169,0.28628713
0.2689336,0.2801332
0.23461145,0.2330001
0.24322793,0.24525088
0.24577458,0.25804508
0.24466981,0.25941473
0.26644397,0.28418797
0.2244528,0.24865863
0.23946898,0.2800826
0.2630707,0.27870324
0.21544614,0.23327702
0.21470311,0.21940565
0.23667513,0.27103433
0.27277863,0.32322583
0.26403707,0.3247676
0.3217979,0.33049446
0.22803405,0.26797995
0.29913098,0.3244106
0.22670664,0.24019173
0.24501616,0.2682207
0.25641474,0.25903624
0.2475437,0.25020832
0.2674018,0.27935535
0.1966804,0.22224748
0.22656423,0.24932338
0.18592669,0.1994516
0.1909035,0.19604188
0.2761209,0.28840566
0.2837332,0.27815843
0.29641563,0.3135411
0.25878948,0.27066237
0.23225483,0.24207301
0.26877296,0.26392323
0.236147,0.23187388
0.27877757,0.2995015
0.2560589,0.27249968
0.27485847,0.28002477
0.27707168,0.27932653
0.2995095,0.2956259
0.2153522,0.22740932
0.17814347,0.17186877
0.24135675,0.23548383
0.26584592,0.26874974
0.2238779,0.19826409
0.19233055,0.2078118
0.2634917,0.29255322
0.22644183,0.25109503
0.23922879,0.25282615
0.22215289,0.24134254
0.19938149,0.22477071
0.21513724,0.23061875
0.21305916,0.24660206
0.22640887,0.2599526
0.19104503,0.23951563
0.2182448,0.2190941
0.23551114,0.23043513
0.21501967,0.2186466
0.20844865,0.2518637
0.1513811,0.15132722
0.15296884,0.17457338
0.15090768,0.15386021
0.16673662,0.17209765
0.16311918,0.18039702
0.2217327,0.21048623
0.22592062,0.2185791
0.22775468,0.22335805
0.22722985,0.21546133
0.2282545,0.22575587
0.22923675,0.22749178
0.18534116,0.18773043
0.17766298,0.18513937
0.20095177,0.2076394
0.20675276,0.20193201
0.18460447,0.20353991
0.23471135,0.23923507
0.24087353,0.24173245
0.24745679,0.24226418
0.24174158,0.23644404
0.24803048,0.242757
0.2527918,0.24261162
0.22646339,0.22996473
0.19195715,0.17705405
0.18698335,0.19107819
0.24663095,0.24778683
0.24091603,0.24484491
0.25462908,0.24557768
0.20369966,0.20733912
0.20795941,0.21702716
0.26103872,0.2741646
0.2795747,0.27715206
0.28365058,0.27663082
0.25484312,0.25963405
0.26389247,0.26444748
0.26894253,0.2706343
0.26159465,0.2597789
0.27157134,0.26078585
0.2796638,0.26868787
0.23420574,0.23690875
0.17885919,0.19010094
0.24842286,0.26347834
0.1564783,0.18241265
0.16548686,0.17432594
0.17389649,0.17115372
0.1866915,0.16691113
0.14952171,0.15327181
0.15209436,0.15230496
0.21851204,0.21476479
0.23834573,0.22794232
0.21051008,0.21731389
0.23700005,0.236319
0.21333246,0.19942509
0.2016662,0.21064557
0.15433376,0.14888106
0.22330168,0.23790231
0.23615327,0.24610424
0.18186724,0.21118331
0.18013225,0.19313718
0.21025598,0.22371534
0.21055901,0.20698349
0.21203233,0.21636635
0.19104636,0.20638676
0.19813752,0.22191049
0.22764671,0.22293623
0.25999725,0.23085673
0.22075413,0.21138555
0.20437428,0.21003968
0.16754156,0.13584171
0.23605774,0.25014538
0.20250407,0.22908752
0.19480371,0.22058958
0.22926678,0.22970483
0.26865044,0.2814355
0.27956128,0.2812432
0.21886885,0.23183799
0.22871912,0.23755544
0.23213892,0.24221227
0.2057489,0.2092221
0.25001216,0.26953143
0.24240848,0.26032877
0.2547875,0.27021754
0.24246551,0.26141483
0.25003755,0.25664017
0.21482247,0.2185251
0.23553607,0.22490384
0.16777928,0.1846444
0.2393295,0.24033324
0.23459709,0.2608284
0.24301055,0.25952882
0.22846925,0.2577094
0.2436717,0.26294062
0.2061975,0.2149341
0.23076831,0.21314907
0.20993322,0.23141907
0.2411441,0.22989988
0.18107083,0.20638065
0.19806457,0.21634537
0.23053212,0.22772835
0.22022012,0.2342291
0.23447482,0.25631538
0.25733858,0.26841947
0.2560491,0.26941824
0.26446155,0.2758529
0.19364086,0.20036808
0.21201572,0.21868204
0.2374017,0.2485191
0.2195657,0.22109392
0.22019626,0.20561238
0.2123579,0.21533553
0.24279916,0.26066345
0.24484067,0.2507662
0.24983743,0.266154
0.24699087,0.25594008
0.24730974,0.25171992
0.24620445,0.26715088
0.24464983,0.2598533
0.26608312,0.26138896
0.26485112,0.2734774
0.21189187,0.26480564
0.24377647,0.26634097
0.21519022,0.24280024
0.24435526,0.2627287
0.18093404,0.18125938
0.1824693,0.17709777
0.1618302,0.1682054
0.18210463,0.16354595
0.15604702,0.14304522
0.25125557,0.25974354
0.26397738,0.27649164
0.2543291,0.26708028
0.2358892,0.2806903
0.23591202,0.29368222
0.2464441,0.305234
0.21594122,0.26116294
0.21132305,0.2279439
0.19878498,0.2051682
0.19570588,0.1830297
0.22943644,0.24126989
0.20747553,0.21042204
0.19884557,0.19473007
0.21587004,0.22660258
0.21234629,0.22026253
0.2719906,0.30096066
0.28973997,0.30572903
0.29223981,0.32330197
0.24806651,0.2576613
0.2751965,0.2728471
0.21186174,0.20522338
0.25023478,0.23992941
0.20614044,0.21066853
0.22735326,0.2397735
0.21971023,0.20882007
0.2275545,0.21796215
0.20765945,0.21183097
0.2102226,0.22051829
0.2346242,0.23795703
0.22679782,0.23333241
0.25257424,0.2556244
0.25391728,0.25528246
0.28140515,0.28309828
0.2813072,0.2870393
0.28588784,0.28151685
0.30358303,0.32011282
0.2579945,0.2537259
0.2678348,0.27717698
0.23320992,0.2279619
0.26708162,0.28061017
0.25257757,0.25472793
0.22715591,0.24004428
0.2304529,0.24805011
0.17072167,0.1830258
0.28272468,0.3052211
0.2788121,0.30407807
0.28914398,0.322491
0.30506423,0.30271044
0.21382987,0.20941308
0.25071055,0.25112888
0.16938382,0.1755467
0.15663092,0.15981027
0.19298643,0.18731543
0.19989099,0.19183068
0.24851435,0.24572659
0.23064993,0.23037994
0.2092554,0.22291428
0.24671982,0.28773317
0.18962069,0.1985885
0.27983624,0.32339442
0.26701993,0.31326556
0.240993,0.29898387
0.3108726,0.3162269
0.3031122,0.3102358
0.27066487,0.2930871
0.30778897,0.32638225
0.2972266,0.31895196
0.27119595,0.31217828
0.30429077,0.3139047
0.29670006,0.30813605
0.26322094,0.28874904
0.26034772,0.28692684
0.24037461,0.2826519
0.26271182,0.27432433
0.24237163,0.2625018
0.27312732,0.2847982
0.25342304,0.27476925
0.26261276,0.27881497
0.2414931,0.26565713
0.21120964,0.21432295
0.1912439,0.19949079
0.20719385,0.21324041
0.18038094,0.19727735
0.18584886,0.18494406
0.16467734,0.16378783
0.2486964,0.23126116
0.23066527,0.24847712
0.19088177,0.19656299
0.23644452,0.23607303
0.21342516,0.21053644
0.21337089,0.20755416
0.22347373,0.27282807
0.25663745,0.31939164
0.2195588,0.23169202
0.24559458,0.27003855
0.18658721,0.21344054
0.22543485,0.2321395
0.2082097,0.22006667
0.19362706,0.19838494
0.18786833,0.18609108
0.14875084,0.15425196
0.14868045,0.1505066
0.2777853,0.29435325
0.24972965,0.28411657
0.26467067,0.26638696
0.2679514,0.2992677
0.25845373,0.29825312
0.2696129,0.2937773
0.2625072,0.2924494
0.26694074,0.27600223
0.26387042,0.27566618
0.2174378,0.25861242
0.2118165,0.23767853
0.24635196,0.2620621
0.20997964,0.25022432
0.22886541,0.2193161
0.18371171,0.21037593
0.22585788,0.22603863
0.2501766,0.26238087
0.24762778,0.25839874
0.21569858,0.23476076
0.23225294,0.2404345
0.21101774,0.2405079
0.23792318,0.2450006
0.31014955,0.27969918
0.2825317,0.2709533
0.2654328,0.2689448
0.2510318,0.2556318
0.253977,0.26534715
0.2556071,0.26643935
0.25395858,0.27744943
0.24640739,0.27267742
0.27216578,0.2826972
0.24729478,0.2647259
0.15668485,0.19776174
0.21801731,0.22845885
0.23279472,0.26884413
0.1788521,0.21387023
0.16228339,0.1734151
0.19474842,0.22057177
0.16472848,0.18068546
0.23022398,0.2499957
0.22404845,0.23370783
0.27498987,0.28401577
0.2791375,0.26595885
0.27925235,0.26452267
0.2684733,0.2749992
0.23923773,0.2531374
0.17712343,0.18620488
0.20469657,0.19375435
0.20804283,0.23052257
0.26433188,0.26421005
0.26622802,0.2773397
0.26963124,0.27813938
0.20887822,0.22196333
0.19351555,0.23152867
0.29290646,0.28297228
0.22712165,0.23714134
0.21582302,0.21518707
0.21179865,0.23510428
0.21675664,0.24011229
0.23109318,0.25074932
0.22923326,0.23346385
0.2262726,0.2270596
0.26176164,0.26740378
0.22149432,0.22232181
0.20724005,0.21146
0.22003162,0.22107393
0.2293179,0.21932173
0.28119183,0.27437538
0.22257268,0.22777212
0.21716386,0.22432019
0.24192049,0.23667915
0.17860685,0.19236091
0.23546578,0.2456165
0.25037152,0.25161895
0.19101813,0.20621067
0.15885174,0.17714971
0.15588605,0.16266981
0.1613144,0.17756043
0.17228967,0.17729479
0.16647527,0.16203247
0.16956456,0.1783302
0.29203117,0.2952142
0.29056978,0.28973588
0.2490133,0.24684717
0.25158682,0.24260643
0.2933356,0.2854936
0.28796768,0.2768029
0.27837744,0.29481596
0.28407472,0.2914895
0.26208714,0.26375178
0.23902595,0.26228964
0.23789789,0.26719218
0.2473304,0.2337347
0.22292444,0.22953133
0.22568683,0.23828523
0.26318,0.2614831
0.24208596,0.25713915
0.24626395,0.2624722
0.26494232,0.27100825
0.23815206,0.26927367
0.2362305,0.2736835
0.25252348,0.24647923
0.2500846,0.24674329
0.2487014,0.25547713
0.25372505,0.23718837
0.24949875,0.24015465
0.25911048,0.25781873
0.25230253,0.26095304
0.25529897,0.29769015
0.27715704,0.29605114
0.17015627,0.1845866
0.16427413,0.17559426
0.26889122,0.27049845
0.25564545,0.25850707
0.25801677,0.255844
0.24442159,0.24567066
0.22185794,0.22837727
0.23234528,0.22084212
0.17631584,0.16939247
0.19568616,0.1739738
0.15519755,0.15615118
0.2606544,0.2645795
0.19532634,0.20240039
0.19190937,0.24658461
0.19857639,0.2393932
0.19718097,0.2561816
0.21075709,0.24357677
0.24214542,0.25659752
0.25692928,0.30179873
0.26714838,0.30774474
0.27487183,0.31690097
0.28099257,0.3207826
0.20484237,0.22521135
0.20647636,0.22142705
0.21278082,0.23325026
0.19942126,0.22464319
0.21026468,0.23308852
0.23519213,0.22650032
0.1933764,0.20741814
0.21312854,0.2085924
0.15701443,0.16704556
0.14285108,0.14935398
0.20990153,0.23586586
0.23449498,0.22591852
0.18074355,0.18602131
0.2252812,0.23159365
0.24546067,0.25338665
0.20614886,0.22148032
0.23779956,0.24882546
0.23275343,0.2413408
0.23962815,0.24908587
0.2654185,0.26591313
0.28390735,0.2867306
0.26751226,0.2824818
0.272761,0.27853453
0.29384667,0.30138174
0.29701823,0.29598528
0.30789617,0.31595334
0.30941448,0.30411175
0.1847989,0.19055092
0.1829059,0.20401014
0.18995789,0.20398973
0.22187549,0.22011793
0.22568683,0.22417642
0.1927495,0.21968324
0.21549031,0.20987876
0.1882487,0.22107634
0.2130601,0.21314013
0.20954596,0.22022183
0.2226995,0.22553077
0.21224946,0.23134929
0.22571334,0.23468997
0.29219884,0.30242342
0.28491348,0.30104604
0.28506303,0.28694427
0.27483994,0.28658903
0.1750971,0.21420893
0.17201063,0.18647145
0.1697615,0.18243657
0.1595507,0.14745715
0.15900674,0.17515224
0.22855316,0.23107035
0.23078695,0.2342276
0.23741193,0.24162954
0.23231849,0.23928383
0.18307982,0.1888559
0.19163308,0.20550515
0.21358478,0.2037417
0.1916453,0.18597794
0.23375249,0.23693223
0.23970613,0.23656225
0.24422817,0.23021673
0.1726979,0.19082385
0.16248927,0.18023935
0.24926752,0.24273154
0.21588394,0.2253415
0.19131297,0.25768685
0.18675297,0.21575359
0.17521557,0.20119154
0.21077709,0.21358338
0.21330374,0.20965621
0.21988147,0.25409093
0.23328339,0.22538152
0.1885187,0.2189377
0.16471086,0.17306319
0.19089074,0.19223455
0.1824927,0.23794341
0.1720111,0.23669966
0.253836,0.25557372
0.27081215,0.2455863
0.22116125,0.23908319
0.23579745,0.23613727
0.19990057,0.20921338
